-2.9999999999999996 -9.0714390171129
-2.8999999999999995 -8.785030626800657
-2.8 -8.50509757992394
-2.6999999999999997 -8.233766043106066
-2.5999999999999996 -7.973049608634561
-2.5 -7.7241931375669735
-2.4 -7.4870860649829165
-2.2999999999999994 -7.260290546564045
-2.1999999999999997 -7.041380119975341
-2.1 -6.8278572521044625
-1.9999999999999996 -6.6175606209952536
-1.8999999999999997 -6.408968189876218
-1.7999999999999996 -6.20117332713657
-1.6999999999999997 -5.99357934620386
-1.5999999999999999 -5.785980404411011
-1.4999999999999998 -5.578159382137951
-1.4 -5.370195485315786
-1.2999999999999996 -5.162053582966221
-1.2 -4.953985617948816
-1.0999999999999999 -4.746034646094367
-0.9999999999999998 -4.538594010157595
-0.8999999999999998 -4.332171030316183
-0.7999999999999997 -4.127284236535889
-0.6999999999999996 -3.9246443906308848
-0.5999999999999995 -3.7254038431857395
-0.4999999999999999 -3.530877239974995
-0.3999999999999999 -3.342913534307482
-0.2999999999999998 -3.163864135691761
-0.19999999999999976 -2.9967663124150397
-0.09999999999999963 -2.845644493022089
0. -2.715199001463011
0.10000000000000009 -2.6118649107859833
0.20000000000000015 -2.5431886609258654
0.3000000000000002 -2.5189082041013546
0.40000000000000036 -2.5502602330128674
0.5 -2.650491136543291
0.6000000000000001 -2.8347950416288605
0.7000000000000001 -3.1214872862092307
0.8000000000000002 -3.533623285932969
0.9000000000000002 -4.100449346103978
1. -4.859162718878105
