-2.9999999999999996 -5.186508346233132
-2.9499999999999997 -5.088168372907294
-2.8999999999999995 -4.989468865523843
-2.8499999999999996 -4.890564427195075
-2.8 -4.791438240738694
-2.75 -4.692068446576855
-2.6999999999999997 -4.592621293582812
-2.6499999999999995 -4.493060178667806
-2.5999999999999996 -4.393357116436223
-2.5499999999999994 -4.293629083486322
-2.5 -4.193831356210952
-2.45 -4.094013984444848
-2.4 -3.99416070394076
-2.3499999999999996 -3.8942668032988506
-2.2999999999999994 -3.7943654683202808
-2.2499999999999996 -3.694430712309705
-2.1999999999999997 -3.594471705552249
-2.15 -3.494491833062779
-2.1 -3.3943998843814063
-2.05 -3.294238791175594
-1.9999999999999996 -3.193486154818427
-1.9499999999999997 -3.092890263188015
-1.8999999999999997 -2.991208010065478
-1.8499999999999999 -2.888847296174907
-1.7999999999999996 -2.78579455893634
-1.75 -2.6824752790686954
-1.6999999999999997 -2.5793934538494856
-1.6499999999999997 -2.4774852284961506
-1.5999999999999999 -2.3771314143413362
-1.5499999999999996 -2.27877219095854
-1.4999999999999998 -2.182702342121325
-1.4499999999999997 -2.0883839992701585
-1.4 -1.9955820157696482
-1.3499999999999996 -1.9036228242947297
-1.2999999999999996 -1.8120844992134946
-1.25 -1.7205524609301108
-1.2 -1.6286870766867967
-1.1499999999999997 -1.5373658862639465
-1.0999999999999999 -1.4474664673217532
-1.0499999999999998 -1.3625169468659175
-0.9999999999999998 -1.2891083688687737
-0.9499999999999996 -1.2399890213162115
-0.8999999999999998 -1.2318644180817582
-0.8500000000000001 -1.3355161861033165
-0.7999999999999997 -1.613642427865758
-0.7499999999999999 -2.0716322840696955
-0.6999999999999996 -2.6199879081383113
-0.6499999999999998 -3.1523743646505253
-0.5999999999999995 -3.702477000607628
-0.5499999999999998 -4.2687786220648585
-0.4999999999999999 -4.818374645607612
-0.4499999999999996 -5.364868454081964
-0.3999999999999999 -5.903865542000366
-0.34999999999999964 -6.437523263941716
-0.2999999999999998 -6.972428498597912
-0.25 -7.501189478368567
-0.19999999999999976 -8.026019951013248
-0.1499999999999999 -8.547644596028189
-0.09999999999999963 -9.069224440780914
-0.049999999999999815 -9.589000757973821
0. -10.107452191088282
