-2.9999999999999996 -10.48232121333182
-2.8999999999999995 -10.182783867613077
-2.8 -9.88348297193605
-2.6999999999999997 -9.584543866937054
-2.5999999999999996 -9.286170191152376
-2.5 -8.988663635124812
-2.4 -8.692494461667078
-2.2999999999999994 -8.398359754041174
-2.1999999999999997 -8.107305141987583
-2.1 -7.820783600503022
-1.9999999999999996 -7.540734713853829
-1.8999999999999997 -7.2694652920970855
-1.7999999999999996 -7.009362288003543
-1.6999999999999997 -6.762246872731777
-1.5999999999999999 -6.528728936658748
-1.4999999999999998 -6.307929769595846
-1.4 -6.097761177885257
-1.2999999999999996 -5.895705373417591
-1.2 -5.699531933898008
-1.0999999999999999 -5.507652092494632
-0.9999999999999998 -5.31915140733058
-0.8999999999999998 -5.133706914122321
-0.7999999999999997 -4.951473599135425
-0.6999999999999996 -4.772964879391428
-0.5999999999999995 -4.599134184962721
-0.4999999999999999 -4.431213597911227
-0.3999999999999999 -4.2711192330184025
-0.2999999999999998 -4.121386965820956
-0.19999999999999976 -3.9853767323197284
-0.09999999999999963 -3.8675104203222572
0. -3.7733757886089716
0.10000000000000009 -3.7093756764023254
0.20000000000000015 -3.6830451293381175
0.3000000000000002 -3.7026637556246937
0.40000000000000036 -3.777340875560107
0.5 -3.9181988696605603
0.6000000000000001 -4.139586206292314
0.7000000000000001 -4.460195929059068
0.8000000000000002 -4.905481546794596
0.9000000000000002 -5.50775501809248
1. -6.308226516600421
