1.e-14,1.e-6,5.880233219621991e-7
1.e-14,2.5118864315095823e-6,3.3018737930116893e-6
1.e-14,6.30957344480193e-6,0.00001816264107977922
1.e-14,0.00001584893192461114,0.0000923687997500722
1.e-14,0.000039810717055349695,0.0004170769758744729
1.e-14,0.0001,0.0017646896341400693
1.7782794100389227e-14,1.e-6,1.0456670692754787e-6
1.7782794100389227e-14,2.5118864315095823e-6,5.871651478239392e-6
1.7782794100389227e-14,6.30957344480193e-6,0.00003229835916032881
1.7782794100389227e-14,0.00001584893192461114,0.00016426540097144653
1.7782794100389227e-14,0.000039810717055349695,0.0007416340040570311
1.7782794100389227e-14,0.0001,0.0031382299398390588
3.1622776601683796e-14,1.e-6,1.8594812951641221e-6
3.1622776601683796e-14,2.5118864315095823e-6,0.000010441516168289174
3.1622776601683796e-14,6.30957344480193e-6,0.000057435785691655347
3.1622776601683796e-14,0.00001584893192461114,0.00029209896863674587
3.1622776601683796e-14,0.000039810717055349695,0.0013188752689344688
3.1622776601683796e-14,0.0001,0.00558071037129293
5.6234132519034906e-14,1.e-6,3.3066957035545997e-6
5.6234132519034906e-14,2.5118864315095823e-6,0.000018567855465837244
5.6234132519034906e-14,6.30957344480193e-6,0.00010213695232393042
5.6234132519034906e-14,0.00001584893192461114,0.0005194413367729106
5.6234132519034906e-14,0.000039810717055349695,0.0023453260617292476
5.6234132519034906e-14,0.0001,0.00992378354027933
1.e-13,1.e-6,5.880193072652947e-6
1.e-13,2.5118864315095823e-6,0.00003301892749138036
1.e-13,6.30957344480193e-6,0.000181629082550663
1.e-13,0.00001584893192461114,0.0009236820416871127
1.e-13,0.000039810717055349695,0.004170731054027208
1.e-13,0.0001,0.017647000370939036
1.7782794100389227e-13,1.e-6,0.000010456610526685773
1.7782794100389227e-13,2.5118864315095823e-6,0.000058716886255303376
1.7782794100389227e-13,6.30957344480193e-6,0.00032299043234809113
1.7782794100389227e-13,0.00001584893192461114,0.0016425688543688377
1.7782794100389227e-13,0.000039810717055349695,0.007416910123832177
1.7782794100389227e-13,0.0001,0.031383076740396
3.162277660168379e-13,1.e-6,0.000018594868386395136
3.162277660168379e-13,2.5118864315095823e-6,0.00010441487181908552
3.162277660168379e-13,6.30957344480193e-6,0.0005743600233052302
3.162277660168379e-13,0.00001584893192461114,0.002921036176193077
3.162277660168379e-13,0.000039810717055349695,0.01318927104349135
3.162277660168379e-13,0.0001,0.05580482232985822
5.62341325190349e-13,1.e-6,0.0000330668465005999
5.62341325190349e-13,2.5118864315095823e-6,0.00018567815680179452
5.62341325190349e-13,6.30957344480193e-6,0.0010213768692136067
5.62341325190349e-13,0.00001584893192461114,0.005194236368649534
5.62341325190349e-13,0.000039810717055349695,0.02345313248570999
5.62341325190349e-13,0.0001,0.09924139159645036
1.e-12,1.e-6,0.00005880206659503398
1.e-12,2.5118864315095823e-6,0.00033018706881971275
1.e-12,6.30957344480193e-6,0.0018162656929790798
1.e-12,0.00001584893192461114,0.009237009404739005
1.e-12,0.000039810717055349695,0.041706113083643345
1.e-12,0.0001,0.17647007885443433
1.7782794100389228e-12,1.e-6,0.0001045666019307319
1.7782794100389228e-12,2.5118864315095823e-6,0.0005871675238349657
1.7782794100389228e-12,6.30957344480193e-6,0.0032298246298277976
1.7782794100389228e-12,0.00001584893192461114,0.016426046652944108
1.7782794100389228e-12,0.000039810717055349695,0.07416745427313462
1.7782794100389228e-12,0.0001,0.3138154528003431
3.1622776601683794e-12,1.e-6,0.00018594893056962764
3.1622776601683794e-12,2.5118864315095823e-6,0.0010441529522671282
3.1622776601683794e-12,6.30957344480193e-6,0.0057436055269935345
3.1622776601683794e-12,0.00001584893192461114,0.029209923342438562
3.1622776601683794e-12,0.000039810717055349695,0.13188696179101178
3.1622776601683794e-12,0.0001,0.5580392287450904
5.6234132519034904e-12,1.e-6,0.0003306686331206901
5.6234132519034904e-12,2.5118864315095823e-6,0.0018567887845582238
5.6234132519034904e-12,6.30957344480193e-6,0.01021376977621795
5.6234132519034904e-12,0.00001584893192461114,0.05194456411300195
5.6234132519034904e-12,0.000039810717055349695,0.23452944783876112
5.6234132519034904e-12,0.0001,0.9923918948701278
1.e-11,1.e-6,0.000588019088092997
1.e-11,2.5118864315095823e-6,0.0033019081106392847
1.e-11,6.30957344480193e-6,0.01816302326498219
1.e-11,0.00001584893192461114,0.09236954063783127
1.e-11,0.000039810717055349695,0.4170690547890437
1.e-11,0.0001,1.7647579707689458
1.7782794100389227e-11,1.e-6,0.0010456686881993686
1.7782794100389227e-11,2.5118864315095823e-6,0.005871696040336139
1.7782794100389227e-11,6.30957344480193e-6,0.032298532286027214
1.7782794100389227e-11,0.00001584893192461114,0.16426713737416243
1.7782794100389227e-11,0.000039810717055349695,0.7416555420145702
1.7782794100389227e-11,0.0001,3.1382095454049304
3.1622776601683794e-11,1.e-6,0.0018594851220467942
3.1622776601683794e-11,2.5118864315095823e-6,0.010441467863589392
3.1622776601683794e-11,6.30957344480193e-6,0.0574348961291182
3.1622776601683794e-11,0.00001584893192461114,0.29209906871080743
3.1622776601683794e-11,0.000039810717055349695,1.3188750357256434
3.1622776601683794e-11,0.0001,5.580850712738851
5.6234132519034906e-11,1.e-6,0.003306686188957894
5.6234132519034906e-11,2.5118864315095823e-6,0.01856779386322798
5.6234132519034906e-11,6.30957344480193e-6,0.10213679273562395
5.6234132519034906e-11,0.00001584893192461114,0.5194453034203058
5.6234132519034906e-11,0.000039810717055349695,2.345354784693617
5.6234132519034906e-11,0.0001,9.923576868943263
1.e-10,1.e-6,0.005880211618931599
1.e-10,2.5118864315095823e-6,0.03301875676088022
1.e-10,6.30957344480193e-6,0.18162908443176765
1.e-10,0.00001584893192461114,0.9236806606715554
1.e-10,0.000039810717055349695,4.170722014212314
1.e-10,0.0001,17.647117127925718
1.778279410038923e-10,1.e-6,0.010456690254766112
1.778279410038923e-10,2.5118864315095823e-6,0.05871673269516208
1.778279410038923e-10,6.30957344480193e-6,0.32298166344977947
1.778279410038923e-10,0.00001584893192461114,1.6426077086038555
1.778279410038923e-10,0.000039810717055349695,7.416415368923883
1.778279410038923e-10,0.0001,31.382805953347752
3.1622776601683795e-10,1.e-6,0.018594764909001464
3.1622776601683795e-10,2.5118864315095823e-6,0.10441493493891275
3.1622776601683795e-10,6.30957344480193e-6,0.5743554506251273
3.1622776601683795e-10,0.00001584893192461114,2.921018698829997
3.1622776601683795e-10,0.000039810717055349695,13.188283270197061
3.1622776601683795e-10,0.0001,55.80580139986503
5.623413251903491e-10,1.e-6,0.033066825379902985
5.623413251903491e-10,2.5118864315095823e-6,0.18567855742174894
5.623413251903491e-10,6.30957344480193e-6,1.021362770173356
5.623413251903491e-10,0.00001584893192461114,5.194457670409413
5.623413251903491e-10,0.000039810717055349695,23.4524042546898
5.623413251903491e-10,0.0001,99.24044472426824
1.e-9,1.e-6,0.05880224064012916
1.e-9,2.5118864315095823e-6,0.3301879031972114
1.e-9,6.30957344480193e-6,1.8162640102818441
1.e-9,0.00001584893192461114,9.237005793730566
1.e-9,0.000039810717055349695,41.70674369865752
1.e-9,0.0001,176.4850588648444
