-2.9999999999999996 -9.620978200356154
-2.8999999999999995 -9.322487593062895
-2.8 -9.024827134416208
-2.6999999999999997 -8.728453656178958
-2.5999999999999996 -8.434051939233763
-2.5 -8.142625019796089
-2.4 -7.855584185462356
-2.2999999999999994 -7.574765852846365
-2.1999999999999997 -7.30236026329779
-2.1 -7.040520518189015
-1.9999999999999996 -6.790797510699612
-1.8999999999999997 -6.553472151042622
-1.7999999999999996 -6.327427767179461
-1.6999999999999997 -6.1104120845723155
-1.5999999999999999 -5.899864162030402
-1.4999999999999998 -5.693585913452075
-1.4 -5.489981077110622
-1.2999999999999996 -5.288012914418086
-1.2 -5.087212630358966
-1.0999999999999999 -4.887401446504496
-0.9999999999999998 -4.688691400077262
-0.8999999999999998 -4.491306249821374
-0.7999999999999997 -4.295706119993791
-0.6999999999999996 -4.102484497982504
-0.5999999999999995 -3.9126840688815934
-0.4999999999999999 -3.727477953079451
-0.3999999999999999 -3.548558362986032
-0.2999999999999998 -3.378355439644599
-0.19999999999999976 -3.2196796960242855
-0.09999999999999963 -3.0765062253673867
0. -2.9539471282606997
0.10000000000000009 -2.8583464616124696
0.20000000000000015 -2.7975523199175556
0.3000000000000002 -2.7810849304423355
0.40000000000000036 -2.820255520517199
0.5 -2.9281985599270617
0.6000000000000001 -3.1208015813826835
0.7000000000000001 -3.417410238940924
0.8000000000000002 -3.842341913901849
0.9000000000000002 -4.426359075520689
1. -5.208394859316113
