0.0009380849321349034  1.9824721697122516e-8
0.0008594851165753223  2.3277252678007858e-8
0.0007826629475477094  2.7318307401483197e-8
0.0007081603237465693  2.7641251837848767e-8
0.0005876786137699481  2.8746061751732365e-8
0.0006446503638622271  2.9047373546428007e-8
0.00048815252165249946  3.0734719596723094e-8
0.0005334411343900525  3.0734719596723094e-8
0.0004012752384973249  3.185652658620495e-8
0.00044141671177302147  3.3386263390043644e-8
0.0003652675072673214  3.495308472246039e-8
0.00033227079886546045  3.651990605487756e-8
0.0003022548723390604  3.8086727387294305e-8
0.00027495045656929245  4.182299364151908e-8
0.0002501126052415099  4.471558687059589e-8
0.00022751849944620852  4.8090278971186065e-8
0.00020696544878363965  5.146497107177582e-8
0.00018826907304010518  5.604491035114814e-8
0.00017126164812386  5.7732256401443224e-8
0.0001557906014221084  6.002222604112917e-8
0.00014171714308103094  6.279429455232806e-8
0.00012891502093013483  6.60484619350399e-8
0.00011726938788142696  6.966420347138676e-8
0.0001066757716429142  7.26773214183419e-8
0.00009703913750379088  7.810093372286135e-8
0.0000882730357836143  8.256034828435532e-8
0.00008029882629728493  8.66581886922147e-8
0.00007278347710075007  9.168339984597027e-8
0.0000664464016332549  9.376914704702965e-8
0.00006040057808044175  9.859214450745625e-8
0.000054983671537887776  1.0437532222031227e-7
0.00005001668120750616  1.1148628057512722e-7
0.000045498387594751044  1.1618674457237746e-7
0.00004138825735225969  1.2088720856962812e-7
0.000037649418742357776  1.2643134559202548e-7
0.00003424833086286031  1.3390387810047503e-7
0.000031042951933908705  1.4007933507366375e-7
0.00002834011968440392  1.4728212178495697e-7
0.00002577999416900805  1.5427255542189358e-7
0.000023451139471363454  1.610219396230735e-7
0.000021332663572378993  1.6921762043879226e-7
0.00001944736380993601  1.7727670657424892e-7
0.000017652546083171442  1.864526550953769e-7
0.00001605789037449778  1.952509595004865e-7
0.00001460728905986024  2.052545110843787e-7
0.000013287728879827157  2.1525806266827045e-7
0.000012087372137310331  2.252616142521622e-7
0.000010995450502277753  2.353856905539319e-7
0.000010002168409695593  2.471971129059971e-7
0.000009098615184088007  2.591290599759406e-7
0.000008276685102389343  2.720252047889096e-7
0.000007529004677977279  2.849213496018786e-7
0.000006848866513556189  2.9697382138970004e-7
0.0000061767746617014375  3.119188864065987e-7
0.000005618791188435624  3.2674342670561906e-7
0.000005111213561827655  3.4076446888545145e-7
0.000004649488332718144  3.5711565561092937e-7
0.0000042294733911200776  3.7447121498539234e-7
0.0000038474008075927315  3.911036260525861e-7
0.000003499843031367341  4.082181359912928e-7
0.0000031509681039085458  4.210419659735347e-7
