2.35650e-7      8.72844e-3
3.55114e-7      4.29096e-3
5.19376e-7      2.03403e-3
7.07532e-7      1.20511e-3
8.77768e-7      8.86320e-4
1.17643e-6      6.06536e-4
1.34069e-6      5.16819e-4
1.62442e-6      3.77519e-4
1.80361e-6      3.33102e-4
2.13214e-6      2.67320e-4
2.29640e-6      2.44986e-4
2.66973e-6      1.96606e-4
2.83399e-6      1.81415e-4
3.20731e-6      1.52484e-4
3.37158e-6      1.43179e-4
3.71503e-6      1.23303e-4
3.89423e-6      1.16483e-4
4.25262e-6      1.01615e-4
4.43182e-6      9.63599e-5
4.82008e-6      8.53456e-5
4.98434e-6      8.14244e-5
5.35766e-6      7.27768e-5
5.53686e-6      7.14096e-5
5.89525e-6      6.49491e-5
6.07445e-6      6.22948e-5
6.46270e-6      5.79632e-5
6.64190e-6      5.60179e-5
7.00029e-6      5.21227e-5
7.17949e-6      5.19254e-5
7.56774e-6      4.94270e-5
7.74694e-6      4.84984e-5
8.10533e-6      4.56426e-5
8.28453e-6      4.54698e-5
8.67279e-6      4.44466e-5
8.85198e-6      4.37773e-5
9.21037e-6      4.36116e-5
9.38957e-6      4.34465e-5
9.49410e-6      4.44466e-5
9.77783e-6      4.36116e-5
9.95702e-6      4.34465e-5
1.03453e-5      4.36116e-5
1.05245e-5      4.37773e-5
1.08829e-5      4.54698e-5
1.10621e-5      4.54698e-5
1.14503e-5      4.75873e-5
1.16295e-5      4.88677e-5
1.19879e-5      5.05648e-5
1.21671e-5      5.21227e-5
1.25554e-5      5.47574e-5
1.27346e-5      5.73074e-5
1.31228e-5      6.22948e-5
1.32871e-5      6.42629e-5
1.36604e-5      7.11392e-5
1.38396e-5      7.27768e-5
1.41980e-5      8.21690e-5
1.43772e-5      8.66504e-5
1.47356e-5      9.89527e-5
1.49148e-5      1.05544e-4
1.52732e-5      1.24242e-4
1.54524e-5      1.34543e-4
1.58108e-5      1.63879e-4
1.59750e-5      1.80591e-4
1.63185e-5      2.28818e-4
1.64827e-5      2.54072e-4
1.68262e-5      3.44669e-4
1.69905e-5      4.00532e-4
1.72742e-5      5.53758e-4
1.74235e-5      6.63085e-4
1.76923e-5      1.01600e-3
1.78566e-5      1.34269e-3
1.80507e-5      2.20687e-3
1.82150e-5      4.10003e-3
1.83195e-5      5.81620e-3
1.83792e-5      8.72844e-3
