0.24930765557854606   8.550457770608834e-7
0.34136558968645625   6.57027263907071e-7
0.410409040267389   4.624258369544228e-7
0.5484959414292545   3.491475920475994e-7
0.6252108865191794   2.667231559028019e-7
0.7939837657170146   2.0633688599750886e-7
0.9934426229508211   1.5384357059997555e-7
1.208244469202611   1.2252150817811203e-7
1.4000318319274245   1.0034308195968328e-7
1.591819194652237   8.770276203612779e-8
1.8142925354130202   7.576251724081623e-8
2.0444373706827954   6.468607661546294e-8
2.236224733407609   5.68694464236922e-8
2.458698074168392   4.9705544512050775e-8
2.6428139423842123   4.552705003491942e-8
2.8269298106000327   4.243861975044887e-8
3.057074645869809   3.7529415077877124e-8
3.241190514085629   3.4983522427330243e-8
3.4253063823014496   3.3188096228617246e-8
3.60942225051727   3.093670674922488e-8
3.7935381187330903   2.833601381725372e-8
3.9776539869489107   2.641377630906334e-8
4.1617698551647315   2.5058167076438214e-8
4.345885723380553   2.377213049295169e-8
4.530001591596372   2.215949431985228e-8
4.760146426866147   1.9943319897374843e-8
4.944262295081968   1.92549912466103e-8
5.128378163297787   1.8266785561720578e-8
5.312494031513609   1.7027616898574686e-8
5.496609899729428   1.643992153863239e-8
5.680725767945249   1.5872510040968385e-8
5.864841636161069   1.479576246642775e-8
6.04895750437689   1.4285097879590829e-8
6.233073372592711   1.3792058495972807e-8
6.417189240808531   1.3316035994972447e-8
6.601305109024352   1.2856443051715368e-8
6.785420977240172   1.2196623997608958e-8
6.946522361929015   1.1984297194669195e-8
7.153652713671812   1.1369238456625629e-8
7.337768581887634   1.1369238456625606e-8
7.498869966576477   1.0785745795849573e-8
7.682985834792296   1.0413483911200963e-8
7.867101703008117   1.0413483911200963e-8
8.050358109183515   9.883362868278556e-9
8.235333439439758   9.707061706082622e-9
8.454400763966257   9.367932977272523e-9
8.672608626452332   9.212902621647333e-9
8.856724494668153   8.891037978222565e-9
9.040840362883973   8.891037978222565e-9
9.224956231099794   8.736256977422483e-9
9.409072099315614   8.434731654209233e-9
9.593187967531435   8.434731654209233e-9
9.777303835747254   8.287894332164679e-9
9.961419703963076   8.287894332164679e-9
10.145535572178895   8.287894332164679e-9
10.329651440394716   8.143613250203286e-9
10.513767308610538   8.00184390762679e-9
10.697883176826357   7.862542578434229e-9
10.881999045042178   7.862542578434229e-9
11.066114913257998   7.862542578434229e-9
11.25023078147382   7.862542578434229e-9
11.434346649689639   7.862542578434229e-9
11.61846251790546   7.862542578434229e-9
11.802578386121281   7.862542578434229e-9
11.9866942543371   7.862542578434229e-9
12.170810122552922   7.862542578434229e-9
12.354925990768741   7.862542578434229e-9
12.539041858984563   7.862542578434229e-9
12.723157727200384   8.00184390762679e-9
12.907273595416203   8.00184390762679e-9
13.091389463632026   8.143613250203286e-9
13.275505331847846   8.287894332164679e-9
13.459621200063665   8.434731654209198e-9
13.643737068279489   8.58417050545777e-9
13.827852936495308   8.58417050545777e-9
14.011968804711127   9.048561247052303e-9
14.196084672926947   9.208875368905526e-9
14.38020054114277   9.208875368905526e-9
14.56431640935859   9.707061706082622e-9
14.748432277574409   9.879042536039681e-9
14.932548145790232   1.0232199176444554e-8
15.116664014006052   1.059798048287418e-8
15.300779882221871   1.0976837762691971e-8
15.48489575043769   1.1570668212091643e-8
15.669011618653514   1.1984297194669122e-8
15.853127486869333   1.2632629687387344e-8
16.037243355085153   1.3316035994972366e-8
16.221359223300976   1.4285097879590741e-8
16.405475091516795   1.5057900236421357e-8
16.589590959732615   1.6153724638443955e-8
16.81973579500239   1.859041974028799e-8
17.00385166321821   2.0656254964491004e-8
17.226325003978992   2.3358289706548294e-8
17.418112366703806   2.7358017663190694e-8
17.60989972942862   3.204263410816543e-8
17.82470157568041   4.2438619750448435e-8
18.02416043291422   5.555326400341636e-8
18.177590323094066   7.44435938181073e-8
18.246633773675   9.51932689703169e-8
