7.93344e-4    4.56232e-9
6.69285e-4    9.54976e-9
5.64625e-4    1.04046e-8
4.76332e-4    1.04846e-8
4.01846e-4    1.16657e-8
3.39007e-4    2.28384e-8
2.85995e-4    2.83424e-8
2.41273e-4    3.62934e-8
2.03544e-4    4.13896e-8
1.71714e-4    4.81171e-8
1.44863e-4    5.28054e-8
1.22210e-4    5.83094e-8
1.02735e-4    6.25036e-8
8.33570e-5    7.09993e-8
7.03221e-5    8.34363e-8
5.93254e-5    9.15232e-8
5.00484e-5    1.02601e-7
4.22221e-5    1.10008e-7
3.56196e-5    1.22581e-7
3.00496e-5    1.36241e-7
2.53506e-5    1.48271e-7
2.18861e-5    1.57187e-7
1.92983e-5    1.70304e-7
1.62230e-5    1.87953e-7
1.36861e-5    2.05691e-7
1.15460e-5    2.23838e-7
9.77502e-6    2.48248e-7
8.18823e-6    2.67551e-7
6.93231e-6    2.90308e-7
5.84827e-6    3.14776e-7
4.93375e-6    3.41079e-7
4.16223e-6    3.70644e-7
3.51137e-6    4.01841e-7
2.96228e-6    4.34669e-7
2.49905e-6    4.67497e-7
2.10826e-6    5.03180e-7
1.77858e-6    5.40494e-7
1.50046e-6    5.79032e-7
1.26582e-6    6.15530e-7
1.04542e-6    6.57763e-7
8.81943e-7    6.90591e-7
7.49699e-7    7.18283e-7
6.27682e-7    7.44828e-7
5.55469e-7    7.63838e-7
5.52525e-7    8.44489e-7
5.54410e-7    8.99133e-7
5.43897e-7    9.80720e-7
4.66124e-7    1.00497e-6
4.26616e-7    1.02020e-6
4.22049e-7    1.12539e-6
4.17644e-7    1.18739e-6
4.19126e-7    1.24611e-6
4.19126e-7    1.29832e-6
4.14695e-7    1.35814e-6
4.05973e-7    1.42124e-6
4.02292e-7    1.49039e-6
3.91843e-7    1.57028e-6
3.89076e-7    1.63989e-6
3.80894e-7    1.70190e-6
3.72883e-7    1.75848e-6
3.65040e-7    1.83028e-6
3.52335e-7    1.89557e-6
3.50038e-7    1.92929e-6
3.40883e-7    1.97927e-6
3.76867e-7    1.98032e-6
4.46723e-7    1.99072e-6
5.29528e-7    1.99582e-6
6.27682e-7    1.99888e-6
7.30319e-7    2.00080e-6
8.63394e-7    2.01685e-6
9.43222e-7    2.07384e-6
1.04820e-6    2.16072e-6
1.18762e-6    2.23343e-6
1.32080e-6    2.29040e-6
1.44843e-6    2.33225e-6
1.35247e-6    2.38791e-6
1.53269e-6    2.46314e-6
1.70456e-6    2.51685e-6
1.95711e-6    2.57308e-6
2.29535e-6    2.62090e-6
2.72082e-6    2.65495e-6
3.22516e-6    2.68085e-6
3.82297e-6    2.70117e-6
4.53160e-6    2.71226e-6
5.32736e-6    2.72647e-6
6.36726e-6    2.72857e-6
7.54751e-6    2.73520e-6
8.90225e-6    2.74237e-6
1.06048e-5    2.74913e-6
1.25706e-5    2.75638e-6
2.09366e-5    2.75972e-6
1.49007e-5    2.75999e-6
1.76627e-5    2.76307e-6
2.94176e-5    2.76366e-6
2.48174e-5    2.76563e-6
3.48705e-5    2.76783e-6
4.11879e-5    2.77080e-6
4.89958e-5    2.77834e-6
5.80777e-5    2.77937e-6
8.82304e-4    2.78021e-6
8.16039e-5    2.78059e-6
6.27938e-4    2.78102e-6
3.18064e-4    2.78183e-6
1.90969e-4    2.78244e-6
6.88431e-5    2.78283e-6
7.50006e-4    2.78320e-6
5.29745e-4    2.78326e-6
3.77021e-4    2.78367e-6
4.46906e-4    2.78428e-6
2.68327e-4    2.78489e-6
2.26367e-4    2.78509e-6
1.61106e-4    2.78549e-6
9.75560e-5    2.78556e-6
1.35913e-4    2.78570e-6
1.14660e-4    2.78590e-6
